醫事機構代碼,診療科別
1101010012,01
1101010012,02
1101010012,03
1101010012,04
1101010012,05
1101010012,06
1101010012,07
1101010012,08
1101010012,09
1101010012,10
1101010012,11
1101010012,12
1101010012,13
1101010012,14
1101010012,15
1101010012,22
1101010012,40
1101010012,43
1101010012,44
1101010012,45
1101010012,46
1101010012,49
1101010012,60
1101010012,81
1101010012,82
1101010012,83
1101010012,84
1101010012,85
1101010021,01
1101010021,02
1101010021,03
1101010021,04
1101010021,05
1101010021,06
1101010021,07
1101010021,08
1101010021,09
1101010021,10
1101010021,11
1101010021,12
1101010021,13
1101010021,14
1101010021,15
1101010021,16
1101010021,22
1101010021,40
1101010021,42
1101010021,43
1101010021,45
1101010021,47
1101010021,81
1101010021,82
1101010021,87
1101020018,00
1101020018,01
1101020018,02
1101020018,03
1101020018,04
1101020018,05
1101020018,06
1101020018,07
1101020018,08
1101020018,09
1101020018,10
1101020018,11
1101020018,12
1101020018,13
1101020018,14
1101020018,15
1101020018,16
1101020018,22
1101020018,40
1101020018,42
1101020018,43
1101020018,44
1101020018,45
1101020018,46
1101020018,47
1101020018,50
1101020018,81
1101020018,84
1101020018,85
1101020018,86
1101020018,87
1101020018,88
1101020027,01
1101020027,02
1101020027,03
1101020027,04
1101020027,05
1101020027,06
1101020027,07
1101020027,08
1101020027,09
1101020027,10
1101020027,12
1101020027,13
1101020027,14
1101020027,15
1101020027,16
1101020027,22
1101020027,40
1101020027,47
1101020027,81
1101020027,86
1101020036,01
1101020036,02
1101020036,03
1101020036,04
1101020036,05
1101020036,06
1101020036,07
1101020036,08
1101020036,09
1101020036,10
1101020036,12
1101020036,14
1101020036,16
1101020036,40
1101020036,81
1101020036,82
1101100011,00
1101100011,01
1101100011,02
1101100011,03
1101100011,04
1101100011,05
1101100011,06
1101100011,07
1101100011,08
1101100011,09
1101100011,10
1101100011,11
1101100011,12
1101100011,13
1101100011,14
1101100011,15
1101100011,16
1101100011,22
1101100011,40
1101100011,42
1101100011,43
1101100011,44
1101100011,45
1101100011,46
1101100011,47
1101100011,49
1101100011,50
1101100011,60
1101100011,81
1101100011,84
1101100011,85
1101100011,86
1101100011,87
1101100011,88
1101100020,03
1101100020,04
1101100020,05
1101100020,06
1101100020,07
1101100020,09
1101100020,10
1101100020,11
1101100020,13
1101100020,14
1101100020,46
1101100020,81
1101100020,86
1101110026,01
1101110026,02
1101110026,03
1101110026,04
1101110026,05
1101110026,06
1101110026,08
1101110026,09
1101110026,12
1101110026,14
1101110026,22
1101110026,40
1101110026,81
1101110026,86
1101150011,00
1101150011,01
1101150011,02
1101150011,03
1101150011,04
1101150011,05
1101150011,06
1101150011,07
1101150011,08
1101150011,09
1101150011,10
1101150011,11
1101150011,12
1101150011,13
1101150011,14
1101150011,15
1101150011,16
1101150011,22
1101150011,40
1101150011,41
1101150011,42
1101150011,43
1101150011,44
1101150011,45
1101150011,47
1101150011,50
1101150011,51
1101150011,60
1101150011,81
1101150011,84
1101150011,85
1101150011,86
1101150011,87
1101150011,88
1101160017,00
1101160017,01
1101160017,02
1101160017,03
1101160017,04
1101160017,05
1101160017,06
1101160017,07
1101160017,08
1101160017,09
1101160017,10
1101160017,11
1101160017,12
1101160017,13
1101160017,14
1101160017,15
1101160017,16
1101160017,22
1101160017,40
1101160017,60
1101160017,81
1101160017,84
1101160017,85
1101160017,86
1101160017,87
1101160026,00
1101160026,02
1101160026,03
1101160026,04
1101160026,05
1101160026,07
1101160026,08
1101160026,09
1101160026,10
1101160026,12
1101160026,13
1101160026,14
1101160026,15
1101160026,40
1101160026,81
1101160026,84
1101160026,85
1101160026,86
1101160026,87
1101160026,88
1102110011,01
1102110011,02
1102110011,03
1102110011,04
1102110011,05
1102110011,06
1102110011,08
1102110011,09
1102110011,10
1102110011,11
1102110011,12
1102110011,13
1102110011,14
1102110011,16
1102110011,22
1102110011,40
1102110011,50
1102110011,81
1102110011,84
1102110011,85
1102110011,86
1102110011,87
1103280012,01
1103280012,02
1103280012,03
1103280012,14
1103280012,60
1103280012,86
1105040016,01
1105040016,02
1105040016,03
1105040016,04
1105040016,05
1105040016,06
1105040016,07
1105040016,08
1105040016,09
1105040016,10
1105040016,11
1105040016,12
1105040016,13
1105040016,14
1105040016,15
1105040016,16
1105040016,22
1105040016,40
1105040016,47
1105040016,60
1105040016,81
1105040016,86
1105050012,01
1105050012,02
1105050012,03
1105050012,04
1105050012,05
1105050012,06
1105050012,07
1105050012,08
1105050012,10
1105050012,12
1105050012,14
1105050012,16
1105050012,22
1105050012,40
1105050012,47
1105050012,81
1105050012,86
1107120017,01
1107120017,02
1107120017,03
1107120017,04
1107120017,05
1107120017,06
1107120017,07
1107120017,08
1107120017,09
1107120017,11
1107120017,12
1107120017,13
1107120017,14
1107120017,15
1107120017,22
1107120017,47
1107120017,60
1107120017,81
1107120017,85
1107120017,86
1107120017,87
1107320017,01
1107320017,02
1107320017,03
1107320017,04
1107320017,05
1107320017,06
1107320017,07
1107320017,08
1107320017,09
1107320017,11
1107320017,12
1107320017,13
1107320017,14
1107320017,15
1107320017,22
1107320017,47
1107320017,50
1107320017,60
1107320017,81
1107320017,86
1107350015,01
1107350015,02
1107350015,03
1107350015,04
1107350015,05
1107350015,06
1107350015,08
1107350015,09
1107350015,12
1107350015,13
1107350015,14
1107350015,22
1107350015,40
1107350015,60
1107350015,81
1107350015,86
1111060015,00
1111060015,01
1111060015,02
1111060015,03
1111060015,04
1111060015,05
1111060015,06
1111060015,07
1111060015,08
1111060015,09
1111060015,10
1111060015,11
1111060015,12
1111060015,13
1111060015,14
1111060015,15
1111060015,16
1111060015,22
1111060015,40
1111060015,43
1111060015,44
1111060015,45
1111060015,46
1111060015,47
1111060015,50
1111060015,60
1111060015,81
1111060015,84
1111060015,85
1111060015,86
1111060015,87
1111060015,88
1112010519,01
1112010519,02
1112010519,03
1112010519,04
1112010519,05
1112010519,06
1112010519,07
1112010519,08
1112010519,09
1112010519,10
1112010519,11
1112010519,12
1112010519,13
1112010519,14
1112010519,15
1112010519,22
1112010519,40
1112010519,45
1112010519,47
1112010519,81
1112010519,84
1112010519,85
1112010519,86
1112010519,87
1112010528,01
1112010528,02
1112010528,03
1112010528,04
1112010528,05
1112010528,06
1112010528,07
1112010528,08
1112010528,09
1112010528,10
1112010528,11
1112010528,12
1112010528,14
1112010528,15
1112010528,22
1112010528,40
1112010528,81
1112010528,82
1112010537,03
1112010537,04
1112010537,05
1112010537,06
1112010537,07
1112010537,09
1112010537,10
1112010537,11
1112010537,13
1112010537,14
1112010537,22
1112010537,46
1112010537,60
1112010537,81
1112010537,86
1112010537,87
1117010019,02
1117010019,03
1117010019,06
1117010019,14
1117010019,86
1121010018,01
1121010018,02
1121010018,03
1121010018,04
1121010018,05
1121010018,06
1121010018,07
1121010018,08
1121010018,09
1121010018,10
1121010018,11
1121010018,12
1121010018,13
1121010018,14
1121010018,15
1121010018,16
1121010018,22
1121010018,40
1121010018,47
1121010018,60
1121010018,81
1121010018,84
1121010018,85
1121010018,86
1121010018,87
1122010012,01
1122010012,02
1122010012,03
1122010012,04
1122010012,05
1122010012,06
1122010012,07
1122010012,08
1122010012,09
1122010012,10
1122010012,11
1122010012,12
1122010012,13
1122010012,14
1122010012,15
1122010012,16
1122010012,22
1122010012,40
1122010012,42
1122010012,43
1122010012,44
1122010012,45
1122010012,47
1122010012,50
1122010012,51
1122010012,60
1122010012,81
1122010012,82
1122010012,83
1122010012,84
1122010021,01
1122010021,02
1122010021,03
1122010021,04
1122010021,05
1122010021,06
1122010021,07
1122010021,08
1122010021,09
1122010021,10
1122010021,11
1122010021,12
1122010021,13
1122010021,14
1122010021,16
1122010021,22
1122010021,40
1122010021,47
1122010021,60
1122010021,81
1122010021,84
1122010021,85
1122010021,86
1122010021,87
1131010011,01
1131010011,02
1131010011,03
1131010011,04
1131010011,05
1131010011,06
1131010011,07
1131010011,08
1131010011,09
1131010011,10
1131010011,11
1131010011,12
1131010011,13
1131010011,14
1131010011,15
1131010011,16
1131010011,22
1131010011,40
1131010011,43
1131010011,45
1131010011,47
1131010011,49
1131010011,50
1131010011,51
1131010011,60
1131010011,81
1131010011,82
1131010011,83
1131010011,84
1131050515,00
1131050515,01
1131050515,02
1131050515,03
1131050515,04
1131050515,05
1131050515,06
1131050515,07
1131050515,08
1131050515,09
1131050515,10
1131050515,11
1131050515,12
1131050515,13
1131050515,14
1131050515,15
1131050515,16
1131050515,22
1131050515,40
1131050515,42
1131050515,43
1131050515,44
1131050515,45
1131050515,47
1131050515,50
1131050515,51
1131050515,60
1131050515,81
1131050515,82
1131050515,83
1131050515,84
1131090019,01
1131090019,02
1131090019,03
1131090019,04
1131090019,05
1131090019,06
1131090019,07
1131090019,08
1131090019,09
1131090019,10
1131090019,11
1131090019,12
1131090019,13
1131090019,14
1131090019,15
1131090019,16
1131090019,22
1131090019,40
1131090019,42
1131090019,43
1131090019,46
1131090019,47
1131090019,50
1131090019,51
1131090019,60
1131090019,81
1131090019,84
1131090019,85
1131090019,86
1131090019,87
1131100010,01
1131100010,02
1131100010,03
1131100010,04
1131100010,05
1131100010,06
1131100010,07
1131100010,08
1131100010,09
1131100010,10
1131100010,11
1131100010,12
1131100010,13
1131100010,14
1131100010,15
1131100010,16
1131100010,22
1131100010,40
1131100010,42
1131100010,43
1131100010,44
1131100010,45
1131100010,47
1131100010,50
1131100010,60
1131100010,81
1131100010,84
1131100010,85
1131100010,86
1131100010,87
1131100010,88
1131110516,01
1131110516,02
1131110516,03
1131110516,04
1131110516,05
1131110516,06
1131110516,07
1131110516,08
1131110516,09
1131110516,10
1131110516,11
1131110516,12
1131110516,13
1131110516,14
1131110516,15
1131110516,22
1131110516,40
1131110516,42
1131110516,50
1131110516,81
1131110516,83
1131110516,84
1131110516,85
1131110516,86
1131130018,00
1131130018,01
1131130018,02
1131130018,03
1131130018,04
1131130018,05
1131130018,06
1131130018,07
1131130018,08
1131130018,09
1131130018,10
1131130018,11
1131130018,12
1131130018,13
1131130018,14
1131130018,15
1131130018,16
1131130018,22
1131130018,40
1131130018,43
1131130018,44
1131130018,45
1131130018,46
1131130018,50
1131130018,60
1131130018,81
1131130018,84
1131130018,85
1131130018,86
1131130018,87
1132010024,01
1132010024,02
1132010024,03
1132010024,04
1132010024,05
1132010024,06
1132010024,07
1132010024,08
1132010024,09
1132010024,12
1132010024,13
1132010024,14
1132010024,16
1132010024,22
1132010024,40
1132010024,81
1132010024,84
1132010024,86
1132010024,87
1132070011,00
1132070011,01
1132070011,02
1132070011,03
1132070011,04
1132070011,05
1132070011,06
1132070011,07
1132070011,08
1132070011,09
1132070011,10
1132070011,11
1132070011,12
1132070011,13
1132070011,14
1132070011,15
1132070011,16
1132070011,22
1132070011,40
1132070011,45
1132070011,46
1132070011,47
1132070011,49
1132070011,50
1132070011,51
1132070011,60
1132070011,81
1132070011,82
1132070011,83
1132070011,84
1132070011,85
1132070011,87
1132070011,88
1132071036,01
1132071036,02
1132071036,03
1132071036,04
1132071036,05
1132071036,06
1132071036,08
1132071036,09
1132071036,10
1132071036,11
1132071036,12
1132071036,13
1132071036,14
1132071036,15
1132071036,22
1132071036,40
1132071036,41
1132071036,43
1132071036,45
1132071036,46
1132071036,50
1132071036,60
1132071036,81
1132071036,84
1132071036,86
1132071036,87
1133060019,01
1133060019,02
1133060019,03
1133060019,04
1133060019,05
1133060019,06
1133060019,08
1133060019,10
1133060019,13
1133060019,14
1133060019,16
1133060019,22
1133060019,81
1133060019,86
1134010022,01
1134010022,02
1134010022,03
1134010022,04
1134010022,05
1134010022,06
1134010022,22
1134010022,81
1134010022,86
1134020019,01
1134020019,02
1134020019,03
1134020019,04
1134020019,05
1134020019,06
1134020019,07
1134020019,08
1134020019,09
1134020019,10
1134020019,11
1134020019,12
1134020019,13
1134020019,14
1134020019,15
1134020019,16
1134020019,22
1134020019,40
1134020019,45
1134020019,47
1134020019,50
1134020019,81
1134020019,84
1134020019,85
1134020019,86
1134020019,87
1134020028,01
1134020028,02
1134020028,03
1134020028,04
1134020028,05
1134020028,06
1134020028,07
1134020028,08
1134020028,09
1134020028,10
1134020028,11
1134020028,12
1134020028,13
1134020028,14
1134020028,15
1134020028,16
1134020028,22
1134020028,40
1134020028,81
1134020028,84
1134020028,85
1134020028,86
1134020028,87
1134050026,01
1134050026,02
1134050026,03
1134050026,06
1134050026,10
1134050026,14
1134070019,02
1134070019,13
1134070019,14
1134070019,60
1135050020,01
1135050020,02
1135050020,03
1135050020,04
1135050020,05
1135050020,06
1135050020,07
1135050020,08
1135050020,09
1135050020,10
1135050020,12
1135050020,13
1135050020,14
1135050020,16
1135050020,22
1135050020,40
1135050020,60
1135050020,81
1135050020,83
1135050020,85
1135050020,86
1135130014,02
1135130014,10
1135130014,14
1135130014,60
1136090519,00
1136090519,01
1136090519,02
1136090519,03
1136090519,04
1136090519,05
1136090519,06
1136090519,07
1136090519,08
1136090519,09
1136090519,10
1136090519,12
1136090519,13
1136090519,14
1136090519,15
1136090519,16
1136090519,22
1136090519,40
1136090519,42
1136090519,43
1136090519,45
1136090519,47
1136090519,60
1136090519,81
1136090519,84
1136090519,85
1136090519,86
1136090519,87
1136090519,88
1136200015,00
1136200015,01
1136200015,02
1136200015,03
1136200015,04
1136200015,05
1136200015,06
1136200015,07
1136200015,08
1136200015,09
1136200015,10
1136200015,11
1136200015,12
1136200015,13
1136200015,14
1136200015,15
1136200015,22
1136200015,40
1136200015,60
1136200015,81
1136200015,84
1136200015,85
1136200015,86
1136200015,87
1137010024,00
1137010024,01
1137010024,02
1137010024,03
1137010024,05
1137010024,06
1137010024,07
1137010024,08
1137010024,09
1137010024,10
1137010024,11
1137010024,12
1137010024,13
1137010024,14
1137010024,15
1137010024,22
1137010024,40
1137010024,42
1137010024,43
1137010024,45
1137010024,50
1137010024,60
1137010024,81
1137010024,82
1137010024,83
1137010024,84
1137010042,03
1137010042,04
1137010042,06
1137010042,07
1137010042,08
1137010042,09
1137010042,11
1137010042,13
1137010042,14
1137010042,40
1137010042,46
1137010042,81
1137010042,82
1137010051,01
1137010051,02
1137010051,03
1137010051,04
1137010051,05
1137010051,06
1137010051,10
1137010051,14
1137010051,16
1137010051,22
1137010051,60
1137010051,81
1137010051,86
1137020511,01
1137020511,02
1137020511,03
1137020511,04
1137020511,05
1137020511,06
1137020511,07
1137020511,08
1137020511,09
1137020511,10
1137020511,11
1137020511,12
1137020511,13
1137020511,14
1137020511,15
1137020511,16
1137020511,22
1137020511,40
1137020511,45
1137020511,50
1137020511,60
1137020511,81
1137020511,82
1137020511,83
1137020511,84
1137020520,01
1137020520,02
1137020520,03
1137020520,04
1137020520,05
1137020520,06
1137020520,08
1137020520,12
1137020520,13
1137020520,14
1137020520,22
1137020520,40
1137020520,60
1137020520,81
1137020520,85
1137020520,86
1137020520,87
1137050019,01
1137050019,02
1137050019,03
1137050019,04
1137050019,05
1137050019,06
1137050019,07
1137050019,08
1137050019,09
1137050019,10
1137050019,12
1137050019,13
1137050019,14
1137050019,22
1137050019,40
1137050019,81
1137050019,86
1137050019,87
1137080017,01
1137080017,02
1137080017,03
1137080017,04
1137080017,05
1137080017,06
1137080017,08
1137080017,10
1137080017,12
1137080017,13
1137080017,14
1137080017,22
1137080017,40
1137080017,60
1137080017,81
1137080017,86
1138010019,01
1138010019,02
1138010019,03
1138010019,06
1138010019,08
1138010019,10
1138010019,12
1138010019,14
1138010019,22
1138010019,60
1138010019,81
1138010019,86
1138020015,01
1138020015,02
1138020015,03
1138020015,04
1138020015,05
1138020015,06
1138020015,08
1138020015,09
1138020015,10
1138020015,11
1138020015,12
1138020015,13
1138020015,14
1138020015,15
1138020015,22
1138020015,40
1138020015,60
1138020015,81
1138020015,83
1138020015,85
1138020015,86
1139010013,01
1139010013,02
1139010013,06
1139010013,14
1139010013,60
1139010013,81
1139010013,86
1139020019,01
1139020019,02
1139020019,04
1139020019,05
1139020019,06
1139020019,08
1139020019,14
1139030015,00
1139030015,01
1139030015,02
1139030015,03
1139030015,04
1139030015,05
1139030015,06
1139030015,08
1139030015,10
1139030015,12
1139030015,13
1139030015,14
1139030015,22
1139030015,40
1139030015,60
1139030015,81
1139030015,82
1139030015,83
1139040011,01
1139040011,02
1139040011,03
1139040011,04
1139040011,05
1139040011,06
1139040011,07
1139040011,08
1139040011,12
1139040011,14
1139040011,22
1139040011,40
1139040011,60
1139040011,81
1139040011,82
1139040011,85
1139130010,02
1139130010,03
1139130010,04
1139130010,05
1139130010,06
1139130010,07
1139130010,08
1139130010,14
1139130010,22
1139130010,40
1139130010,60
1139130010,81
1139130010,82
1140010510,00
1140010510,01
1140010510,02
1140010510,03
1140010510,04
1140010510,05
1140010510,06
1140010510,07
1140010510,08
1140010510,09
1140010510,10
1140010510,11
1140010510,12
1140010510,13
1140010510,14
1140010510,15
1140010510,16
1140010510,22
1140010510,40
1140010510,43
1140010510,47
1140010510,50
1140010510,60
1140010510,81
1140010510,84
1140010510,85
1140010510,86
1140010510,87
1140010510,88
1140030012,01
1140030012,02
1140030012,03
1140030012,04
1140030012,05
1140030012,06
1140030012,07
1140030012,08
1140030012,09
1140030012,10
1140030012,11
1140030012,12
1140030012,13
1140030012,14
1140030012,15
1140030012,16
1140030012,22
1140030012,40
1140030012,43
1140030012,47
1140030012,50
1140030012,51
1140030012,60
1140030012,81
1140030012,82
1140030012,83
1140030012,84
1141090512,01
1141090512,02
1141090512,03
1141090512,04
1141090512,05
1141090512,06
1141090512,07
1141090512,08
1141090512,09
1141090512,10
1141090512,12
1141090512,13
1141090512,14
1141090512,15
1141090512,16
